tconst,originalTitle,startYear,genre,averageRating,numVotes,primaryName,parental_advisor,duree,resume,genres,themaScore
tt9262952,La nuit venue,2019,,6.4,391,Frédéric Farrucci,Tous publics,95.0,"One night, Naomie, a stripper and bewitching call girl, gets into Jin's cab. Intrigued by Jin's muteness, she asks him to become her official taxi. As the nights go by, a beautiful but dangerous love story develops between them.",['Drama'],0.0
tt9263550,Rocketry: The Nambi Effect,2022,,9.1,30964,Madhavan,,157.0,"Based on the life of Indian Space Research Organization scientist Nambi Narayanan, who was framed for being a spy and arrested in 1994. Though free, he continues to fight for justice against the officials who falsely implicated him.","['Biography', 'Drama']",0.0
tt9263762,Poster Boys,2020,,5.1,206,Dave Minogue,,87.0,"With help from his smart-ass kid nephew, broke Al Clancy steals a camper-van and heads on a cross-country road trip to finally get his life together.","['Comedy', 'Drama']",0.0
tt9264728,What Lies Below,2020,,4.3,8208,Braden R. Duemmler,TV-MA,87.0,"A 16-year-old girl returns home from camp and learns that her mother has a new boyfriend, one she intends to marry. A man whose charm, intelligence and beauty make him look like he's not human at all.","['Horror', 'Mystery', 'Sci-Fi']",0.0
tt9264768,Le Pardon,2018,,9.1,18,Najwa Slama,,100.0,"Following an error made in the results of his medical analysis, Fawzi, a judge, has to face one of the victims of his sentencing. This man, a certain Mostari, just released from prison and ...                ",['Drama'],0.0
tt9265018,Queen of the Morning Calm,2019,,5.8,117,Gloria Kim,,86.0,"A film about a young immigrant sex worker, her little girl and their journey of self-empowerment and love.",['Drama'],0.0
tt9265050,Taking the Fall,2021,,5.9,119,Josh Marble,,102.0,"Tyler Richards returns from a six year prison sentence to a surprise reunion with his former college friends, only to discover that they've nearly all veered off course under the pressure of millennial culture.",['Drama'],0.0
tt9265124,Frat House: A College Party Movie,2018,,7.5,13,Rodney Cox,,,,['Comedy'],0.0
tt9265536,Running Man,2018,,8.0,30,Junsang Yun,,69.0,        ,"['Action', 'Adventure', 'Animation']",0.0
tt9265556,The Peacemakers,2021,,7.6,59,Svyatoslav Nikitin,,80.0,Two mysterious figures arrive on earth to hunt down a renegade and determine the fate of the planet.,"['Comedy', 'Sci-Fi']",0.0
tt9266568,Nanna Prakara,2019,,6.4,318,Vinay Balaji,,115.0,"The Story is based on Crime and Suspense-thriller with three separate stories that eventually connect to each other. It is based on the philosophy of karma- ""what goes around ,comes around....                ","['Crime', 'Mystery']",0.0
tt9267624,The Pacifist,2018,,7.5,31,Alex Zhort,,57.0,"On April 18th, 2017, Larry Bassett refused to pay federal income taxes on over $1 Million, becoming the top tax resister in US history. In his defiance, he wrote letters to U.S. government ...                ","['Biography', 'Documentary']",0.0
tt9269610,Daquele Instante em Diante,2011,,8.4,11,Rogério Velloso,,110.0,The definitive documentary on experimental Brazilian genius musician Itamar Assumpção.,['Documentary'],0.0
tt9269662,Mollami,2019,,5.8,122,Matteo Gentiloni,,81.0,A problematic teen forced by her father to go to college. It will not be a very simple trip.,['Comedy'],0.0
tt9269988,How to Deter a Robber,2020,,5.2,417,Maria Bissell,,85.0,"In a desolate town in Northern Wisconsin, a stubborn young woman and her naïve boyfriend face off against a pair of amateur burglars.","['Comedy', 'Crime']",0.0
tt9271350,Below,2019,,4.7,87,Maziar Lahooti,,,,['Drama'],0.0
tt9271358,Bailampudi,2019,,6.8,48,Anil Pg Raj,,115.0,"Ravi (Harish Vinay), an auto driver falls for Kalyani (Tanishq Rajan) who happens to be the daughter of the village head Guru Narayan( Brahmanandareddy). The twist in the tale arises when Guru Narayan gets killed by Ravi. During his last breath, he reveals a secret about Kalyani which leaves Ravi stunned.","['Action', 'Drama']",0.0
tt9272138,Yun wu long zhao de shan feng,2018,,5.6,19,Peter Zuo,,91.0,Miner Junpo's daughter is seriously ill and needs urgent treatment. Junpo goes to the mine owner's house to demand money that is owed to him. To no avail. Unable to raise money anywhere for...                ,['Crime'],0.0
tt9272824,Vincent's Vow,2020,,8.8,19,Ducon Williams,,,,['Drama'],0.0
tt9272886,One Single Planet,2015,,8.5,6,Henk Harding,,128.0,One Single Planet is a documentary about the major sustainability problems that threaten our planet and the possible solutions to keep the earth livable for future generations.,['Documentary'],0.0
tt9272886,One Single Planet,2015,,8.5,6,Robert van Tellingen,,128.0,One Single Planet is a documentary about the major sustainability problems that threaten our planet and the possible solutions to keep the earth livable for future generations.,['Documentary'],0.0
tt9742906,#Powerplant,2019,,8.0,16,Robert van Tellingen,,61.0,Documentary made by ,['Documentary'],0.0
tt9272886,One Single Planet,2015,,8.5,6,Alex Bordewijk,,128.0,One Single Planet is a documentary about the major sustainability problems that threaten our planet and the possible solutions to keep the earth livable for future generations.,['Documentary'],0.0
tt9273800,Kanun,2018,,4.2,30,Til Obladen,,89.0,"Agim is homeless in Berlin. When he hears that Yon is also in the city, he panics. His past from his childhood in Albania catches up with him. Yon who lives a well-integrated life in Berlin...                ",['Drama'],0.0
tt9274670,13 Minutes,2021,,4.6,2749,Lindsay Gossling,PG-13,108.0,"Four families in a Heartland town are tested in a single day when a tornado hits, forcing paths to cross and redefining the meaning of survival.","['Action', 'Drama', 'Thriller']",0.0
tt9275202,Breslin and Hamill: Deadline Artists,2018,,8.0,426,Jonathan Alter,TV-MA,108.0,The story of New York City journalists Jimmy Breslin and Pete Hamill lauded in their time as the voice of New York.,['Documentary'],0.0
tt9275202,Breslin and Hamill: Deadline Artists,2018,,8.0,426,Steve McCarthy,TV-MA,108.0,The story of New York City journalists Jimmy Breslin and Pete Hamill lauded in their time as the voice of New York.,['Documentary'],0.0
tt9275242,One Cent: Penny Hardaway,2018,,8.3,7,Joel Edwards,,,,"['Documentary', 'Sport']",0.0
tt9275242,One Cent: Penny Hardaway,2018,,8.3,7,Jesse Edwards,,,,"['Documentary', 'Sport']",0.0
tt9275320,Figght,2019,,6.6,5,Jimmy Moray,,,,"['Action', 'Drama']",0.0
tt9275810,Hang on to Your Hanger-Ons,2019,,8.5,12,Edvard Christie,,93.0,"Eager to forge his reputation in crime, Douglas Huffel manipulates a bottle shop robbery by planting his own money inside the store. Instead, the very aspects of crime he fervently avoided begin to catch up with him.","['Comedy', 'Drama']",0.0
tt9275810,Hang on to Your Hanger-Ons,2019,,8.5,12,Haavard Christie,,93.0,"Eager to forge his reputation in crime, Douglas Huffel manipulates a bottle shop robbery by planting his own money inside the store. Instead, the very aspects of crime he fervently avoided begin to catch up with him.","['Comedy', 'Drama']",0.0
tt9276598,The Rejected,2019,,6.4,19,Onur Dogan,,4.0,In a city of red lights Molly tests her limits as she dances with oblivion.,['Horror'],0.0
tt9278070,The Nativity,2013,,5.3,10,Miguel Zacario,,58.0,There was an All-Native American Professional Football team in Oklahoma during the 1920's and early '30's. Consisting entirely of Native blood to form a team called 'The Hominy Indians'. ...                ,"['Adventure', 'Family', 'Fantasy']",0.0
tt9278312,Spiral,2021,,7.1,17,Sofiene Mamdi,R,93.0,"A criminal mastermind unleashes a twisted form of justice in Spiral, the terrifying new chapter from the book of Saw.",['Drama'],0.0
tt9278378,Andie the Great,2021,,4.8,269,Josh Romyn,,72.0,"After dropping out of University and moving back in with her parents, Andie tries to figure out her place in the world.","['Comedy', 'Drama']",0.0
tt9278378,Andie the Great,2021,,4.8,269,David Laurence,,72.0,"After dropping out of University and moving back in with her parents, Andie tries to figure out her place in the world.","['Comedy', 'Drama']",0.0
tt9279362,11 Days,2018,,7.5,712,Sudheer Konderi,,93.0,A boy's relentless quest to locate his brother before he is lost in the fight against terror.,['Drama'],0.0
tt9279678,Doggo and the Shotguns Choir,2018,,8.2,7,Paolo Treviso,,66.0,A freak show's Dogman escapes to freedom but finds the outside world might be weirder. A cowboy fights his inner demons while searching for his lost love. Two different roads lead to a single destiny.,"['Drama', 'Western']",0.0
tt9279980,"Do Something, The Jeffrey Modell Story",2019,,7.8,7,Lisa Binns,,75.0,"Young parents Fred and Vicki Modell are overjoyed by the arrival of their first child, a perfect baby boy they name Jeffrey. But just months later, it becomes clear that something's wrong. ...                ",['Documentary'],0.0
tt9280556,Milyon Dolarlik Afis,2022,,9.0,61,Fatih Yürür,,132.0,Are you ready to be a part of the journey which will lead you to the most valuable poster?,['Documentary'],0.0
tt9280844,Dames and Dreams,1974,,4.1,66,Harry Sahn,,79.0,"Four beautiful young women are foretold of mysterious adventures that will have them each take advantage of men with their enchanting looks. But, will they survive their escapade? And, in the end, are things really as they seem?",['Adventure'],0.0
tt9282360,Unfinished,2018,,5.9,36,Noh Gyoo-Yeob,,105.0,Berlin in 1986 was a time when everyone was wary. A man becomes everyone's target because of one mistake. Economist Young-min is convinced by a Northern spy to move North under the pretext of safety for his family and himself..,"['Drama', 'Thriller']",0.0
tt9282472,Haepi tugyedeo,2018,,5.9,16,Jeong-Hwan Kim,,111.0,A son and his father earn a living working at night. This movie depicts their heart-wrenching story.,"['Comedy', 'Drama']",0.0
tt9282596,Ineojeonseol,2017,,5.8,25,Omeul,,110.0,        ,"['Comedy', 'Drama']",0.0
tt9282622,Seth et Holth,1993,,7.1,11,Tetsuya Kameyama,,45.0,        ,['Fantasy'],0.0
tt9282754,Anunnaki The fallen of the sky,2018,,4.3,31,Rubén Vilchez,,80.0,"ANUNNAKI ' The fallen of the sky ' it is a film using many differents sub-genres: fantastic, action and science fiction that lives up to the spirit of the serials of action and series Z ...                ","['Action', 'Fantasy', 'Horror']",0.0
tt9283056,Ren mian yu: Hong yi xiao nu hai waizhuan,2018,,5.3,475,David Chuang,,114.0,"The devil fish which manipulated by Juon-like ghost ''a little girl in red dress'' targets tiger-man's mother. Then, tiger-man tries excising his mother from the devil fish and a little girl in red dress.",['Horror'],0.0
tt9283500,Panth,2019,,4.7,7,Aadhi,,132.0,"Eight-year-old Amina is crazy about the game of football to an extent that her friends and family are fed up with it. To pursue her passion, she wants to have a football.","['Drama', 'Sport']",0.0
tt9284386,Entity Project,2019,,4.5,237,Jandae Percem,,87.0,A director and her friends renting a haunted house to capture paranormal events in order to prove it and become popular.,['Horror'],0.0
tt9284614,Tarajal,2016,,7.9,9,Marc Serra,,,,['Documentary'],0.0
tt9285882,Blue Story,2019,,6.2,7123,Rapman,R,91.0,A gang war dooms the lifelong bond of south London friends in this acclaimed crime drama that features its writer-director as a rapping Greek chorus.,"['Crime', 'Drama', 'Musical']",0.0
tt9286670,Allan the Dog,2020,,5.5,120,Barry Murphy,,94.0,An honest mechanic and his talking dog seek Hollywood fame as a comedic duo. They're the perfect family...until they fall for the same girl.,['Comedy'],0.0
tt9289116,Nicole,2019,,4.2,327,James Schroeder,R,82.0,"Inspired by true events, the film follows OJ Simpson's ex-wife Nicole Brown Simpson in the last days before her tragic death on June 12th 1994, as seen from her point of view.","['Comedy', 'Horror']",0.0
tt9289206,The Boer War,1992,,6.7,61,Andrew Aitken,,81.0,"The history of the Boer War, fought between the British Empire and the Boers of the Transvaal and Orange Free State between 1899 and 1902.","['Documentary', 'History', 'War']",0.0
tt9289454,Ungala Podanum Sir,2019,,4.0,36,Sreejith,,,,"['Comedy', 'Horror']",0.0
tt9289454,Ungala Podanum Sir,2019,,4.0,36,Ravi,,,,"['Comedy', 'Horror']",0.0
tt9290138,Why We Breathe,2020,,4.5,132,D. Erik Parks,,90.0,"A young woman and her daughter relocate from the big city to small-town Nolensville, TN to escape a violent past that will eventually catch up with them.",['Drama'],0.0
tt9290186,Running for Freedom: My Journey as an Ultra Marathon Runner,2019,,5.3,21,James Julian Castillo,Not Rated,97.0,"Gerald Tabios, Filipino Ultra Runner, runs his 5th Badwater 135, considered as the world's toughest footrace.","['Documentary', 'Sport']",0.0
tt9290224,Puteros,2008,,5.9,11,Ana Muñoz,,55.0,"""My name does not matter, I live, or rather try to, I am a prostitute, and I have a family that depends on me. There are two reasons why this has happened: I am a woman and I am poor. This ...                ",['Documentary'],0.0
tt9344566,Hablando de sexo con adolescentes,2009,,7.0,11,Ana Muñoz,,,,['Documentary'],0.0
tt9290410,O Que Resta,2018,,6.0,24,Fernanda Teixeira,,96.0,"Cyclic times, bodies that lie, permanent addictions.",['Drama'],0.0
tt9291358,Kondoru Kalve,2018,,7.3,6,Martins Grauds,,75.0,Director Martins Grauds travels around the world to find his friend - Artist Mikelis Fisers.,['Documentary'],0.0
tt9292336,The Root of Perfection,2022,,8.0,10,Cole Daniel Hills,,,,"['Comedy', 'Drama', 'Sci-Fi']",0.0
tt9292510,A Stone Cold Christmas,2018,,5.6,146,Courtney Miller,PG,90.0,"A holiday encounter with a forsaken boyfriend forces money-grubbing Mia Stone to re-examine her past, present and future.",['Romance'],0.0
tt9293690,Ma,2018,,5.8,34,Kenneth Lim Dagatan,Not Rated,139.0,"Set in Busan, South Korea during the 1970s, Lee Doo-sam builds an empire as a drug smuggler in the Busan underworld, while public prosecutor Kim In-goo attempts to take down Lee Doo-sam.","['Drama', 'Horror']",0.0
tt9293752,Saem,2017,,6.2,20,Kyu-Il Hwang,,107.0,"Ma Doo-Sang goes to Seoul to find his first love, but he suffers from a disease that makes him unable to recognize faces. He begins working as a delivery man for a Chinese restaurant. He ...                ","['Comedy', 'Drama', 'Romance']",0.0
tt9294048,The Secret Story of Stuff: Materials of the Modern Age,2018,,8.3,16,Paul Vanezis,,59.0,"Designer and engineer Zoe Laughlin explores the world of material science, uncovering the innovations in manufacturing that are set to change the world we live in.",['Documentary'],0.0
